Problem_CUI,Rx_CUI,co_occurrance_probability
C0041582,C4048535,0.017581246670218435
C0220983,C4048535,0.017581246670218435
C0038354,C0689706,0.01757188498402556
C0302148,C1329857,0.017569546120058562
C0302148,C0981359,0.017563117453347966
C0009676,C4082775,0.017543859649122806
C0038220,C0875827,0.017543859649122806
C0018802,C0689843,0.01752577319587629
C0032227,C0875706,0.017524644030668123
C0220983,C0690121,0.01752336448598131
C0041582,C4048724,0.017518248175182483
C0600688,C0975350,0.017513134851138354
C0003132,C1879045,0.01749663526244953
C0034063,C0713347,0.01749475157452764
C0206698,C0713347,0.01749475157452764
C0001125,C1320353,0.01749271137026239
C0011860,C0706911,0.017467248908296942
C0011860,C4082775,0.0174496644295302
C0009676,C0975414,0.01744186046511628
C0001127,C0979757,0.017439192290041303
C1265876,C4048535,0.017429193899782133
C0041582,C4082775,0.017409470752089134
C0600688,C0782173,0.017407605784681306
C0751781,C0973812,0.01739562624254473
C0032227,C0785724,0.017391304347826087
C0002940,C1739168,0.017361111111111115
C0020517,C0687773,0.017350157728706624
C2830004,C0875706,0.017347509792949075
C0021400,C1639201,0.017346938775510207
C1565489,C0973812,0.017326732673267325
C0600688,C4048535,0.017313746065057714
C0496892,C0595475,0.017291066282420747
C0264490,C0978624,0.017289719626168227
C0034063,C0974670,0.017288444040036398
C0021308,C0875827,0.01725790987535954
C4761312,C0689843,0.01725790987535954
C0600688,C4282000,0.01725532488541386
C0013404,C0977275,0.017251635930993457
C0022661,C0978624,0.01722131719804515
C0013404,C0690121,0.017180094786729858
C0019191,C1739168,0.01717791411042945
C0206698,C3162907,0.017177914110429446
C0302148,C1879045,0.017162471395881007
C0011860,C0978606,0.017156862745098037
C0043144,C0975350,0.01714801444043321
C1514893,C0713347,0.01714285714285714
C0021400,C0977275,0.017139479905437353
C0302148,C1739168,0.017130620985010708
C0019191,C0875827,0.017130620985010708
C0020517,C0975411,0.01712538226299694
C0011860,C4048845,0.017121891561353443
C0264490,C0975414,0.017079419299743808
C0302148,C0978185,0.017073170731707315
C0039239,C0778320,0.01706827309236948
C0032326,C0980959,0.017067494181536073
C0022661,C1739168,0.017057569296375266
C4761312,C4048535,0.017057569296375263
C0085605,C0689843,0.017051153460381146
C0022661,C0978059,0.017051153460381142
C0600688,C0875827,0.017045454545454544
C0010200,C0974670,0.017029328287606435
C0220983,C0980959,0.017024426350851222
C0600688,C0978185,0.01701093560145808
C1514893,C4048535,0.0170049369171695
C0020456,C0689843,0.016983016983016987
C0021400,C1966478,0.016976556184316895
C1258215,C1879045,0.016971279373368148
C0009676,C4083864,0.01694017998941239
C0020517,C0690121,0.016939582156973464
C0012359,C4048535,0.01693063899508465
C0009676,C4048916,0.01691815272062186
C0264490,C0785725,0.016897081413210446
C0018932,C0936686,0.016897081413210446
C0022658,C0691089,0.0168793742280774
C0032227,C4048724,0.016877637130801686
C0006826,C0689843,0.016865079365079368
C0001127,C0778320,0.01685985247629083
C0003811,C3887889,0.01684782608695652
C0005874,C1329616,0.016845329249617153
C0011860,C0975411,0.016845329249617153
C0022661,C0975414,0.016835016835016835
C0751781,C1329616,0.016830294530154277
C0001127,C0691089,0.016823963890028725
C0020517,C0978650,0.016819571865443424
C0600688,C0981359,0.016812865497076026
C0242656,C0974670,0.016806722689075633
C0022661,C4083065,0.01680672268907563
C0151744,C1329616,0.01680672268907563
C0028961,C3887821,0.016798418972332016
C0009676,C0782173,0.01679552119434817
C0021400,C0689665,0.016793893129770993
C0001125,C1879045,0.016786570743405275
C0302148,C1639201,0.016784155756965423
C0019080,C0687813,0.016783216783216783
C0546817,C0975350,0.016775396085740912
C0031106,C2917671,0.016771488469601678
C0001127,C0782173,0.016770354341357856
C0004604,C0691839,0.01676829268292683
C0012359,C1329616,0.01675977653631285
C0032227,C0691839,0.01675977653631285
C0546817,C0690121,0.016746411483253586
C0009676,C0938981,0.016722408026755852
C0022658,C0978185,0.016709511568123392
C2830004,C0981359,0.016703786191536747
C0600688,C0979757,0.016696750902527077
C0027651,C1169480,0.016695957820738135
C0600688,C0691839,0.016689847009735744
C0038358,C1739168,0.0166865315852205
C0039239,C0978252,0.016682113067655234
C0022661,C1636717,0.01667484060814125
C0019080,C1329616,0.016666666666666666
C0038454,C1879045,0.016666666666666666
C0032326,C1168934,0.016666666666666666
C0022658,C0710995,0.016666666666666666
C0022658,C4282000,0.01664847161572052
C0022661,C0690121,0.016647531572904706
C0546817,C0782173,0.016643929058663028
C1565489,C0978606,0.016643550624133148
C0029944,C0688374,0.01664145234493192
C0041582,C4048475,0.016634980988593156
C0085631,C0778320,0.01662971175166297
C0011880,C0939651,0.016622500602264514
C0011860,C0689665,0.01662049861495845
C0002064,C0778320,0.016611295681063124
C0600688,C3887821,0.016605166051660517
C0020517,C0785724,0.016597510373443983
C0220983,C1169480,0.01657940663176265
C0206698,C0782173,0.016576086956521737
C0021400,C0975411,0.01657285803627267
C0546817,C4082743,0.016570605187319887
C2830004,C0689760,0.016568047337278107
C0039239,C0690121,0.016561964591661905
C1258215,C0980959,0.016548463356973995
C0264490,C0875706,0.016547159404302264
C0012359,C4082775,0.016546762589928057
C0034065,C0690813,0.01653944020356234
C0032227,C4082743,0.01653764954257565
C0013404,C1613232,0.016536964980544747
C0041582,C4049009,0.01652892561983471
C0008311,C2917671,0.016519823788546256
C0036572,C4082775,0.016511127063890886
C0596601,C0973812,0.01650825412706353
C0041582,C0713347,0.016506189821182946
C0220983,C0713347,0.016506189821182946
C0020517,C0977396,0.016501650165016504
C0020598,C1879045,0.01649746192893401
C0022658,C0980959,0.01647940074906367
C0546817,C1639201,0.016477857878475798
C0001127,C0689760,0.01647058823529412
C0022661,C4048845,0.016467682173734045
C0264490,C4048725,0.01646542261251372
C0009676,C0980959,0.0164638511095204
C3714514,C0709509,0.016455696202531647
C0036974,C1639201,0.0164552622557422
C0085605,C4048725,0.01645123384253819
C0023895,C0689706,0.016417910447761194
C0264490,C0689392,0.01638065522620905
C0012359,C0973812,0.016377171215880892
C0011860,C0980959,0.016370106761565837
C0039239,C0973845,0.01636904761904762
C0028778,C0973845,0.01636788776305534
C0751781,C4049009,0.01636520241171404
C0020517,C4082743,0.01634782608695652
C0022661,C0688627,0.01634472511144131
C0023380,C0689843,0.01634320735444331
C0220983,C4082743,0.016335227272727276
C0020598,C0710995,0.016331658291457288
C0014544,C0979504,0.0163265306122449
C0085437,C0975414,0.016314779270633396
C0302148,C0709509,0.016279069767441857
C0001957,C4281823,0.01627670396744659
C0032290,C1329616,0.016272189349112426
C0022658,C0690673,0.016260162601626015
C1517205,C0979757,0.016252390057361378
C0013404,C0981555,0.016238159675236803
C0751781,C0975414,0.016230838593327322
C0856054,C0975414,0.016216216216216217
C0027651,C0687812,0.016212232866617538
C0032227,C1169480,0.016211604095563138
C0012359,C1879045,0.016209476309226933
C0600688,C0980636,0.016206261510128914
C0302148,C1169852,0.01620274200249273
C0006266,C1329616,0.016200294550810016
C0302148,C3887765,0.016199537156081252
C0034063,C4048535,0.016198704103671704
C2073348,C0689843,0.016194331983805668
C0745138,C0939047,0.016194331983805665
C0003132,C1739168,0.016189290161892904
C0242656,C0710995,0.0161892901618929
C0042963,C0689843,0.016177957532861473
C0039239,C0979757,0.016172506738544472
C0220983,C0975350,0.016172506738544472
C0600688,C1169480,0.016170212765957447
C0036572,C1879045,0.016149068322981366
C0020517,C0976007,0.016149068322981366
C0032227,C1639201,0.016112789526686808
C0022658,C1329616,0.0160857908847185
C0546817,C4083864,0.01608430393788131
C0151699,C1739168,0.016069221260815822
C0006826,C0690813,0.016069221260815822
C3714514,C0980959,0.016067329762815608
C0152020,C0690813,0.01606425702811245
C0001127,C4048535,0.01605136436597111
C0001125,C1329616,0.016042780748663103
C0010200,C2918857,0.016029593094944512
C0021400,C0978881,0.01601164483260553
C0017181,C4082775,0.016005567153792623
C3714514,C0689843,0.016
C2830004,C0981555,0.016
C0011860,C0978624,0.01596852580421199
C0020517,C1178147,0.01596593932943055
C0856054,C0975350,0.01596244131455399
C0018965,C4082775,0.015942028985507246
C0009492,C1879045,0.015936254980079678
C0600688,C0977396,0.015927189988623434
C0009492,C0980959,0.01592356687898089
C0015672,C1329616,0.015918958031837918
C0002064,C4082775,0.015918958031837915
C0027651,C1329616,0.015915119363395226
C0011860,C0693822,0.015915119363395226
C0022661,C4282000,0.015902964959568736
C0011860,C0785725,0.015895953757225433
C0036572,C0975350,0.015887850467289723
C0011860,C0977786,0.015873015873015872
C0751781,C1169852,0.01586620926243568
C3714514,C0973812,0.015865146256817054
C0026764,C0975350,0.015857284440039643
C0043144,C1329616,0.015852047556142668
C0021308,C0979637,0.01585094549499444
C0021308,C4082775,0.01584022038567493
C0039239,C1739168,0.015839493136219643
C0021400,C1585531,0.01583710407239819
C0546817,C0979757,0.015836050302748022
C0022661,C0595475,0.015834348355663826
C0020517,C1329616,0.015834348355663826
C0017181,C4048845,0.01583333333333333
C4761312,C0713347,0.015829318651066758
C0600688,C0978624,0.015828677839851025
C0264490,C1178147,0.015821058374249866
C0039239,C4082664,0.015810276679841896
C0264490,C0981359,0.015808823529411764
C0085762,C0689706,0.015804597701149427
C1135191,C0693824,0.015804597701149427
C0206698,C1879045,0.015795868772782502
C0001122,C1320353,0.015789473684210527
C0267026,C1879045,0.015789473684210523
C0039239,C1879045,0.015783540022547914
C0020517,C0785725,0.015781922525107604
C0032227,C4082778,0.015778019586507076
C0012634,C0974670,0.015769944341372914
C0039239,C0875706,0.015769439912996192
C0041582,C1329616,0.015748031496062992
C0264490,C3887765,0.01573787409700722
C0022661,C4048535,0.015731515469323543
C0009676,C1739168,0.015723270440251572
C0039239,C1639201,0.01570855614973262
C0018681,C0690813,0.015706806282722512
C0027651,C0875827,0.015701668302257114
C0751781,C2917671,0.015690376569037656
C0013404,C0689843,0.01568627450980392
C0020517,C0688627,0.01566951566951567
C0745283,C1329616,0.01566951566951567
C0032227,C0978679,0.015665796344647518
C0038358,C0875827,0.015657620041753653
C0220983,C0782173,0.01565452091767881
C0011860,C0694411,0.015652173913043476
C0009676,C1329857,0.015647226173541962
C0027651,C0980959,0.01563663440059568
C0039239,C3887765,0.015633008713480265
C0011860,C1639201,0.015630196208846026
C0011127,C0975350,0.015625
C0028961,C0713347,0.015591778880226791
C0041582,C4048725,0.015590200445434297
C0220983,C0875827,0.015579357351509249
C0021400,C1879045,0.0155688622754491
C0520863,C0693824,0.01555869872701556
C0546817,C0713347,0.01555869872701556
C0042963,C1329616,0.01555869872701556
C1517205,C0974670,0.01554907677356657
C0002064,C1329616,0.015536723163841809
C0011860,C4048535,0.015535991714137751
C0022661,C0690673,0.015533980582524271
C0011860,C4282000,0.015532940546331014
C0220983,C3887765,0.015531969971524721
C0021400,C0977396,0.015531660692951017
C0009676,C0975350,0.015530629853321829
C0242656,C1329616,0.015514809590973202
C0036974,C0690121,0.01551312649164678
C0020517,C4282000,0.01551216902915218
C0022661,C0713347,0.015498652291105123
C0018681,C4082775,0.015498154981549815
C0009676,C0689760,0.015486725663716814
C0022658,C0595475,0.015483870967741934
C0039239,C0977275,0.015481651376146786
C0043144,C0981517,0.015479452054794523
C0039239,C1585531,0.015473032714412024
C0302148,C4048724,0.015471167369901548
C0019191,C0979504,0.015471167369901548
C0011860,C1329857,0.015471167369901546
C0001125,C0975350,0.015468607825295725
C0085616,C0709156,0.015463917525773196
C0027651,C0689843,0.015444015444015444
C0038454,C0689843,0.015444015444015444
C0009676,C0979637,0.015444015444015444
C0001127,C0977396,0.015439429928741094
C0206698,C1320353,0.015429831006612783
C0021308,C0778320,0.015416238437821172
C0028961,C0976530,0.015399422521655439
C0021400,C1613232,0.015399422521655437
C0085605,C1329616,0.015384615384615385
C0031106,C0980959,0.015384615384615384
C0546817,C1169852,0.015378043571123452
C3714514,C0875706,0.015375854214123005
C0302148,C0978624,0.015373864430468204
C1265876,C0976530,0.01536983669548511
C0017181,C0690813,0.015366430260047283
C0020517,C1168934,0.015364916773367475
C0302148,C0979757,0.015363759602349753
C0003811,C1329616,0.015363128491620113
C0003811,C0978606,0.015363128491620113
C0600688,C0691089,0.015359741309620048
C0546817,C0976530,0.015355086372360846
C0021308,C3887855,0.015353938185443668
C0600688,C0977809,0.015348288075560804
C0264490,C0709509,0.015348288075560804
C0011880,C0689843,0.015337423312883437
C0022658,C1320353,0.01532846715328467
C0036572,C0778320,0.015317286652078776
C2830004,C0690121,0.015303119482048266
C0020517,C1613232,0.015301530153015303
C0003811,C2241231,0.015299026425591099
C0020456,C1329616,0.015299026425591099
C0039239,C0689392,0.015290519877675842
C0151908,C1879045,0.015286624203821653
C0011860,C1966837,0.015281757402101241
C0019080,C0980959,0.015278838808250574
C0546817,C0778320,0.015267175572519083
C0001127,C0690121,0.015258215962441316
C0220983,C0977275,0.01524926686217009
C0041582,C0354080,0.01524663677130045
C0041948,C1320353,0.01524390243902439
C1265876,C0981555,0.015235457063711912
C0028961,C2241231,0.015235457063711912
C0234233,C0689843,0.015228426395939089
C0039239,C4082641,0.015228426395939087
C0020517,C0974670,0.015215553677092139
C0001127,C0713347,0.015214384508990318
C0001122,C0690813,0.015209125475285171
C0302148,C0981555,0.015209125475285168
C0031106,C3162907,0.015209125475285168
C0036974,C0778320,0.01520086862106406
C0001127,C0981359,0.015190811411633939
C0032227,C0776406,0.015189873417721518
C0027651,C0688496,0.015184381778741863
C0751781,C3162907,0.015170670037926673
C0410422,C1169480,0.015165876777251184
C0041582,C3887821,0.015165876777251184
C0043144,C1169852,0.015151515151515154
C0745136,C0978059,0.015151515151515152
C0011860,C4083065,0.01515151515151515
C0011860,C0688950,0.015141087405368204
C4761312,C0691089,0.015139116202945991
C0018965,C0975350,0.015137180700094607
C0085631,C1879045,0.015132408575031526
C2830004,C0978679,0.01513067400275103
C0009676,C4049009,0.015127388535031847
C0238052,C0689843,0.015120967741935486
C0149801,C0782173,0.015114042319318493
C0546817,C0709509,0.015113350125944582
C0032227,C4282000,0.015110631408526714
C0302148,C4282000,0.015110631408526714
C0600688,C4048725,0.015102481121898596
C0038454,C0973812,0.01509985387238188
C3714660,C0975732,0.01509433962264151
C0001125,C4048845,0.015094339622641508
C0020456,C0939651,0.01509343555342597
C0020517,C0978252,0.015090853095164768
C0220983,C0979757,0.015089163237311387
C2830004,C0694411,0.015078407720144753
C0002064,C0981359,0.015077271013946476
C0751781,C0690813,0.01507537688442211
C0011860,C0977343,0.015047879616963066
C0017181,C0973812,0.015033947623666341
C0751781,C0690121,0.01503307276007216
C0206698,C1639201,0.015027322404371588
C0012359,C4083864,0.015025041736227044
C0032227,C3162907,0.015011547344110854
C0039239,C0875827,0.0150093808630394
C0022658,C0976530,0.0150093808630394
C0002940,C0689843,0.015000000000000001
C0041582,C0978624,0.01499882821654558
C0085605,C0980346,0.014979029358897543
C0022661,C0975732,0.01497797356828194
C0001127,C4049009,0.014975041597337771
C0021400,C0976530,0.014967259120673527
C0020456,C0690813,0.014962593516209478
C0264490,C2587025,0.014962593516209478
C0302148,C0690121,0.014959723820483316
C0235480,C0875706,0.014959723820483314
C0039239,C0782173,0.014957264957264956
C0264490,C0974670,0.014951627088830258
C0009492,C4048725,0.0149439601494396
C0020517,C2918857,0.014941302027748132
C0546817,C0689843,0.014940239043824704
C0020517,C1169480,0.014937759336099584
C0003962,C4083864,0.01492537313432836
C3714514,C1879045,0.014925373134328358
C0011860,C0981738,0.01492007104795737
C0012359,C0713347,0.014914772727272726
C0206698,C0981359,0.014914243102162566
C0013404,C1329616,0.014905149051490516
C0020517,C1585531,0.014899211218229624
C0022658,C0975414,0.0148861646234676
C0022661,C0979757,0.014884979702300407
C0009676,C4048475,0.014883720930232559
C0034063,C0977275,0.01488095238095238
C0041948,C0980959,0.014878621769772905
C0234233,C0690673,0.01487778958554729
C0036974,C0979757,0.014876801487680148
C0034063,C0691089,0.01487603305785124
C0012359,C4048845,0.01487462813429664
C0032227,C1879045,0.014874141876430207
C0021308,C0689760,0.014874141876430207
C0013404,C0691089,0.01486988847583643
C0264490,C0978185,0.014869888475836429
C0041582,C0978679,0.014864864864864864
C0020598,C4048535,0.014859658778205831
C0032227,C0978252,0.014858381055564153
C0546817,C1879045,0.01485148514851485
C0031106,C1877565,0.01485148514851485
C0011860,C0981359,0.014849692140528795
C2830004,C0975414,0.014847161572052401
C0028778,C0981555,0.014844804318488529
C0011860,C3887855,0.014842667722145262
C1517205,C0690121,0.014842300556586271
